SR ID,Opened,Closed,Status,Department,Area,Sub-Area,Attached Solution (Topic),Attached Solution SLA Days,City,State,Zip Code,Source,Election District,Maryland State District,Congressional District,Congressional Member,Council District,Council Member Name,Changed Date,# of Days Open,Within SLA Windows,SLA Yes,SLA No,Request Type
1612366405,02/03/2026 04:43:18 PM,02/03/2026 04:45:09 PM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/03/2026 09:45:10 PM,0,Yes,1,0,Service Request - Fulfillment
1612369909,02/03/2026 04:45:39 PM,02/03/2026 05:09:43 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,BROOKEVILLE,MD,20833.0,Web,8.0,14,8.0,Jamie Raskin,7.0,Dawn Luedtke,02/03/2026 10:09:43 PM,0,Yes,1,0,Service Request - Fulfillment
1612362144,02/03/2026 04:49:49 PM,02/03/2026 04:55:51 PM,Closed,DOT,Highway Services,Storm Info,Plowing of Non-County Streets,1.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/03/2026 09:55:53 PM,0,Yes,1,0,General Information
1612373845,02/03/2026 04:53:49 PM,02/05/2026 05:04:59 AM,Closed,DOT,Highway Services,Storm Info,Sidewalk Snow Removal Bill Information,3.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 10:05:16 AM,2,Yes,1,0,Service Request - Fulfillment
1612373875,02/03/2026 05:01:50 PM,02/10/2026 09:49:26 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/10/2026 02:49:29 PM,5,No,0,1,Service Request - Fulfillment
1612362203,02/03/2026 05:10:45 PM,02/10/2026 10:45:47 AM,Closed,DOT,Highway Services,Snow Removal,Snow Plow Blocked Driveway,2.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/10/2026 03:45:49 PM,5,No,0,1,Service Request - Fulfillment
1612369900,02/03/2026 05:20:44 PM,02/11/2026 07:25:56 AM,Closed,DOT,Highway Services,Pothole Repair,Pothole Repair,3.0,ROCKVILLE,MD,20850.0,Web,4.0,17,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/11/2026 12:26:02 PM,6,No,0,1,Service Request - Fulfillment
1612370143,02/03/2026 05:23:23 PM,02/03/2026 05:39:48 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/03/2026 10:39:48 PM,0,Yes,1,0,Service Request - Fulfillment
1612370044,02/03/2026 05:29:12 PM,02/04/2026 10:51:20 AM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/04/2026 03:51:20 PM,1,Yes,1,0,Service Request - Fulfillment
1612370187,02/03/2026 05:30:40 PM,02/05/2026 03:23:34 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/05/2026 08:23:34 PM,2,Yes,1,0,Service Request - Fulfillment
1612370194,02/03/2026 05:31:56 PM,02/04/2026 10:48:50 AM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/04/2026 03:48:50 PM,1,Yes,1,0,Service Request - Fulfillment
1612370172,02/03/2026 05:33:06 PM,02/05/2026 03:39:35 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/05/2026 08:39:35 PM,2,Yes,1,0,Service Request - Fulfillment
1612370218,02/03/2026 05:34:51 PM,02/04/2026 03:55:54 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/04/2026 08:55:54 PM,1,Yes,1,0,Service Request - Fulfillment
1612370158,02/03/2026 05:36:07 PM,02/05/2026 03:39:37 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/05/2026 08:39:40 PM,2,Yes,1,0,Service Request - Fulfillment
1612369091,02/03/2026 05:36:29 PM,02/05/2026 06:12:54 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 11:12:56 AM,2,No,0,1,Service Request - Fulfillment
1612370225,02/03/2026 05:37:05 PM,02/05/2026 03:26:19 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/05/2026 08:26:19 PM,2,Yes,1,0,Service Request - Fulfillment
1612370293,02/03/2026 05:44:43 PM,02/03/2026 06:26:22 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Web,9.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/03/2026 11:26:22 PM,0,Yes,1,0,Service Request - Fulfillment
1612383611,02/03/2026 05:52:28 PM,02/06/2026 08:43:38 AM,Closed,DOT,Highway Services,Snow Removal,Snow Plow Blocked Driveway,2.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/06/2026 01:43:39 PM,3,No,0,1,Service Request - Fulfillment
1612370485,02/03/2026 06:51:36 PM,02/04/2026 12:46:21 PM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Web,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/04/2026 05:46:22 PM,1,Yes,1,0,Service Request - Fulfillment
1612369447,02/03/2026 06:53:05 PM,02/17/2026 10:46:04 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/17/2026 03:46:04 PM,9,Yes,1,0,Service Request - Fulfillment
1612370587,02/03/2026 07:58:04 PM,02/05/2026 06:18:27 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Web,8.0,14,8.0,Jamie Raskin,7.0,Dawn Luedtke,02/05/2026 11:18:29 AM,2,No,0,1,Service Request - Fulfillment
1612386702,02/03/2026 08:43:40 PM,02/12/2026 09:12:44 AM,Closed,DOT,Highway Services,Storm Info,Sidewalk Snow Removal Bill Information,3.0,SILVER SPRING,MD,20906.0,Web,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/12/2026 02:12:45 PM,7,No,0,1,Service Request - Fulfillment
1612397851,02/04/2026 07:24:38 AM,02/04/2026 05:34:45 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/04/2026 10:34:45 PM,0,Yes,1,0,Service Request - Fulfillment
1612397768,02/04/2026 07:26:34 AM,02/05/2026 03:46:50 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 08:46:52 PM,1,Yes,1,0,Service Request - Fulfillment
1612397655,02/04/2026 07:29:15 AM,02/05/2026 03:55:05 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 08:55:06 PM,1,Yes,1,0,Service Request - Fulfillment
1612397965,02/04/2026 08:08:22 AM,02/05/2026 06:11:04 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,BURTONSVILLE,MD,20866.0,Web,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/05/2026 11:11:05 AM,1,Yes,1,0,Service Request - Fulfillment
1612408764,02/04/2026 08:40:20 AM,02/04/2026 08:41:53 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,BURTONSVILLE,MD,20866.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/04/2026 01:46:45 PM,0,Yes,1,0,General Information
1612406835,02/04/2026 08:41:55 AM,02/05/2026 04:06:05 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 09:06:12 PM,1,Yes,1,0,Service Request - Fulfillment
1612401927,02/04/2026 08:47:36 AM,02/05/2026 06:15:02 AM,Closed,DOT,Highway Services,Snow Removal,Salt Icy Street,1.0,BURTONSVILLE,MD,20866.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/05/2026 11:15:04 AM,1,Yes,1,0,Service Request - Fulfillment
1612404228,02/04/2026 09:02:15 AM,02/05/2026 06:14:45 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,BURTONSVILLE,MD,20866.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/05/2026 11:14:47 AM,1,Yes,1,0,Service Request - Fulfillment
1612384461,02/04/2026 09:09:16 AM,02/05/2026 04:37:42 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,ROCKVILLE,MD,20850.0,Phone,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/05/2026 09:37:45 PM,1,Yes,1,0,Service Request - Fulfillment
1612398316,02/04/2026 09:24:36 AM,02/05/2026 12:17:59 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Web,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/05/2026 05:17:59 PM,1,Yes,1,0,Service Request - Fulfillment
1612413001,02/04/2026 10:04:50 AM,02/06/2026 08:44:01 AM,Closed,DOT,Highway Services,Snow Removal,Salt Icy Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 01:44:02 PM,2,No,0,1,Service Request - Fulfillment
1612398490,02/04/2026 10:07:57 AM,02/05/2026 06:19:41 AM,Closed,DOT,Highway Services,Litter,Litter Pickup,10.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 11:19:42 AM,1,Yes,1,0,Service Request - Fulfillment
1612417871,02/04/2026 10:08:33 AM,02/05/2026 06:16:54 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,BURTONSVILLE,MD,20866.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/05/2026 11:16:56 AM,1,Yes,1,0,Service Request - Fulfillment
1612416877,02/04/2026 10:12:29 AM,02/06/2026 10:47:07 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 03:48:00 PM,2,No,0,1,Service Request - Fulfillment
1612423681,02/04/2026 10:39:28 AM,02/04/2026 10:50:00 AM,Closed,DOT,Highway Services,Snow Removal,Excess Salt on County Maintained Road,5.0,SILVER SPRING,MD,20904.0,Web,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/04/2026 03:50:02 PM,0,Yes,1,0,Service Request - Fulfillment
1612423721,02/04/2026 10:45:30 AM,02/05/2026 06:19:03 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Web,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/05/2026 11:19:05 AM,1,Yes,1,0,Service Request - Fulfillment
1612423695,02/04/2026 10:53:01 AM,02/06/2026 10:37:42 AM,Closed,DOT,Highway Services,Snow Removal,Mailbox Damaged by Snowplow,2.0,BROOKEVILLE,MD,20833.0,Web,8.0,14,8.0,Jamie Raskin,7.0,Dawn Luedtke,02/06/2026 03:37:44 PM,2,Yes,1,0,Service Request - Fulfillment
1612428647,02/04/2026 11:11:45 AM,02/11/2026 08:26:59 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/11/2026 01:26:59 PM,5,Yes,1,0,Service Request - Fulfillment
1612420010,02/04/2026 11:30:09 AM,02/12/2026 09:43:32 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/12/2026 02:43:37 PM,6,No,0,1,Service Request - Fulfillment
1612423897,02/04/2026 11:38:51 AM,02/05/2026 05:54:04 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 10:54:08 PM,1,Yes,1,0,Service Request - Fulfillment
1612416330,02/04/2026 11:41:22 AM,02/06/2026 08:44:06 AM,Closed,DOT,Highway Services,Snow Removal,Snow Plow Blocked Driveway,2.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 01:44:07 PM,2,Yes,1,0,Service Request - Fulfillment
1612423925,02/04/2026 11:45:18 AM,02/06/2026 08:44:09 AM,Closed,DOT,Highway Services,Snow Removal,Mailbox Damaged by Snowplow,2.0,SILVER SPRING,MD,20904.0,Web,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/06/2026 01:44:10 PM,2,Yes,1,0,Service Request - Fulfillment
1612432708,02/04/2026 11:45:48 AM,02/05/2026 06:10:45 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 11:10:47 AM,1,Yes,1,0,Service Request - Fulfillment
1612423915,02/04/2026 12:06:10 PM,02/06/2026 08:33:19 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Web,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/06/2026 01:33:22 PM,2,No,0,1,Service Request - Fulfillment
1612414435,02/04/2026 12:09:37 PM,02/06/2026 08:44:03 AM,Closed,DOT,Highway Services,Snow Removal,Snow Plow Blocked Driveway,2.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/06/2026 01:44:05 PM,2,Yes,1,0,Service Request - Fulfillment
1612430020,02/04/2026 12:10:40 PM,02/05/2026 06:05:16 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/05/2026 11:05:16 PM,1,Yes,1,0,Service Request - Fulfillment
1612424149,02/04/2026 12:14:56 PM,02/04/2026 12:25:19 PM,Closed,DOT,Highway Services,Snow Removal,Salt Icy Street,1.0,SILVER SPRING,MD,20906.0,Web,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/04/2026 05:25:21 PM,0,Yes,1,0,Service Request - Fulfillment
1612424133,02/04/2026 12:15:25 PM,02/06/2026 08:44:13 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,BURTONSVILLE,MD,20866.0,Web,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/06/2026 01:44:14 PM,2,No,0,1,Service Request - Fulfillment
1612425589,02/04/2026 12:46:59 PM,02/06/2026 08:44:48 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 01:44:50 PM,2,No,0,1,Service Request - Fulfillment
1612429137,02/04/2026 01:01:49 PM,02/05/2026 12:54:52 PM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,02/05/2026 05:54:57 PM,1,Yes,1,0,Service Request - Fulfillment
1612424369,02/04/2026 02:10:29 PM,02/06/2026 03:53:49 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Web,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/06/2026 08:53:49 PM,2,Yes,1,0,Service Request - Fulfillment
1612442377,02/04/2026 02:24:26 PM,02/06/2026 08:31:22 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/06/2026 01:31:24 PM,2,No,0,1,Service Request - Fulfillment
1612445938,02/04/2026 02:30:56 PM,02/05/2026 10:24:20 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/05/2026 03:24:21 PM,1,Yes,1,0,Service Request - Fulfillment
1612446882,02/04/2026 02:38:40 PM,02/06/2026 08:44:56 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 01:44:58 PM,2,No,0,1,Service Request - Fulfillment
1612452743,02/04/2026 02:40:28 PM,02/05/2026 12:53:46 PM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Web,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/05/2026 05:53:48 PM,1,Yes,1,0,Service Request - Fulfillment
1612450283,02/04/2026 02:42:29 PM,02/06/2026 10:24:33 AM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 03:24:33 PM,2,Yes,1,0,Service Request - Fulfillment
1612442545,02/04/2026 02:45:53 PM,02/06/2026 10:28:31 AM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,BURTONSVILLE,MD,20866.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/06/2026 03:28:31 PM,2,Yes,1,0,Service Request - Fulfillment
1612446303,02/04/2026 03:14:25 PM,02/05/2026 06:55:11 AM,Closed,DOT,Highway Services,Snow Removal,Snow Plow Blocked Driveway,2.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/05/2026 11:56:17 AM,1,Yes,1,0,Service Request - Fulfillment
1612461752,02/04/2026 03:38:48 PM,02/05/2026 02:14:12 PM,Closed,DOT,Highway Services,Storm Info,Sidewalk Snow Removal Bill Information,3.0,ROCKVILLE,MD,20850.0,Phone,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/05/2026 07:14:14 PM,1,Yes,1,0,Service Request - Fulfillment
1612452918,02/04/2026 03:40:30 PM,02/05/2026 09:51:40 AM,Closed,DOT,Highway Services,Snow Removal,Property Damage Due to Snowplow,40.0,SILVER SPRING,MD,20904.0,Web,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/05/2026 02:51:42 PM,1,Yes,1,0,Service Request - Fulfillment
1612453017,02/04/2026 03:49:08 PM,02/17/2026 06:19:06 AM,Closed,DOT,Highway Services,Snow Removal,Property Damage Due to Snowplow,40.0,BURTONSVILLE,MD,20866.0,Web,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/17/2026 11:19:08 AM,8,Yes,1,0,Service Request - Fulfillment
1612464073,02/04/2026 03:56:15 PM,02/04/2026 03:59:21 PM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/04/2026 09:03:10 PM,0,Yes,1,0,General Information
1612453043,02/04/2026 04:05:00 PM,02/05/2026 06:01:10 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Web,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/05/2026 11:01:12 AM,1,Yes,1,0,Service Request - Fulfillment
1612456123,02/04/2026 04:44:22 PM,02/06/2026 08:32:56 AM,Closed,DOT,Highway Services,Snow Removal,Mailbox Damaged by Snowplow,2.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 01:32:58 PM,2,Yes,1,0,Service Request - Fulfillment
1612447287,02/04/2026 04:47:13 PM,02/19/2026 07:14:30 AM,Closed,DOT,Highway Services,Snow Removal,Mailbox Damaged by Snowplow,2.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/19/2026 12:14:32 PM,10,No,0,1,Service Request - Fulfillment
1612473775,02/04/2026 05:16:16 PM,02/06/2026 12:32:29 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 05:32:30 PM,2,Yes,1,0,Service Request - Fulfillment
1612453076,02/04/2026 05:29:43 PM,02/09/2026 07:28:59 AM,Closed,DOT,Highway Services,Storm Info,Sidewalk Snow Removal Bill Information,3.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/09/2026 12:29:00 PM,3,Yes,1,0,Service Request - Fulfillment
1612473863,02/04/2026 05:42:57 PM,02/05/2026 09:52:01 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/05/2026 02:52:03 PM,1,Yes,1,0,Service Request - Fulfillment
1612453517,02/04/2026 06:00:13 PM,02/06/2026 10:19:01 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Web,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 03:19:02 PM,2,No,0,1,Service Request - Fulfillment
1612479747,02/04/2026 07:00:23 PM,02/05/2026 01:53:55 PM,Closed,DOT,Highway Services,Snow Removal,Salt Icy Street,1.0,ROCKVILLE,MD,20850.0,Web,4.0,17,8.0,Jamie Raskin,3.0,Sidney A. Katz,02/05/2026 06:53:57 PM,1,Yes,1,0,Service Request - Fulfillment
1612453469,02/04/2026 07:34:36 PM,02/06/2026 08:22:14 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 01:22:15 PM,2,No,0,1,Service Request - Fulfillment
1612479885,02/04/2026 08:41:04 PM,02/06/2026 08:34:18 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 01:34:20 PM,2,No,0,1,Service Request - Fulfillment
1612480404,02/05/2026 01:10:50 AM,02/13/2026 07:05:58 AM,Closed,DOT,Highway Services,Pothole Repair,Pothole Repair,3.0,BURTONSVILLE,MD,20866.0,Web,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/13/2026 12:05:59 PM,6,No,0,1,Service Request - Fulfillment
1612496630,02/05/2026 06:28:50 AM,02/09/2026 07:29:18 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20904.0,Web,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/09/2026 12:29:20 PM,2,No,0,1,Service Request - Fulfillment
1612478132,02/05/2026 07:11:00 AM,02/09/2026 07:29:16 AM,Closed,DOT,Highway Services,Storm Info,Sidewalk Snow Removal Bill Information,3.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,02/09/2026 12:29:17 PM,2,Yes,1,0,Service Request - Fulfillment
1612470442,02/05/2026 08:05:54 AM,02/09/2026 01:50:14 PM,Closed,DOT,Highway Services,Storm Info,Sidewalk Snow Removal Bill Information,3.0,SILVER SPRING,MD,20904.0,Twitter,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,02/09/2026 06:50:16 PM,2,Yes,1,0,Service Request - Fulfillment
1612496676,02/05/2026 08:06:29 AM,02/06/2026 08:36:22 AM,Closed,DOT,Highway Services,Snow Removal,Report Unplowed or Missed Street,1.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,02/06/2026 01:36:26 PM,1,Yes,1,0,Service Request - Fulfillment
1612496647,02/05/2026 08:10:40 AM,02/06/2026 04:42:23 PM,Closed,DHCA,Code Enforcement,,Report an Un-shoveled Sidewalk,5.0,SILVER SPRING,MD,20906.0,Web,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/06/2026 09:42:25 PM,1,Yes,1,0,Service Request - Fulfillment
1612476490,02/05/2026 08:21:03 AM,02/09/2026 07:29:12 AM,Closed,DOT,Highway Services,Snow Removal,Snow Plow Blocked Driveway,2.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,02/09/2026 12:29:14 PM,2,Yes,1,0,Service Request - Fulfillment
1612496695,02/05/2026 09:03:00 AM,02/06/2026 08:34:59 AM,Closed,DOT,Highway Services,Pothole Repair,Pothole Repair,3.0,SILVER SPRING,MD,20904.0,Web,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/06/2026 01:35:03 PM,1,Yes,1,0,Service Request - Fulfillment
